version,mode,threshold,dice,hd95
finetuned_epoch8,both,0.2,0.8878923766716604,5.0
finetuned_epoch8,both,0.3,0.8843069873896414,5.0
finetuned_epoch8,both,0.5,0.840718562864183,5.0
finetuned_epoch8,point,0.2,0.006054490413662417,11.704699910719626
finetuned_epoch8,point,0.3,0.002070393374719768,12.36931687685298
finetuned_epoch8,point,0.5,0.0,13.038404810405298
finetuned_epoch8,box,0.2,0.4498886414203799,25.0
finetuned_epoch8,box,0.3,0.35125448028254175,26.40075756488817
finetuned_epoch8,box,0.5,0.28787878787515303,27.51363298439521
finetuned_epoch8,both,0.2,0.5369946605603586,11.313708498984761
finetuned_epoch8,both,0.3,0.5054347826041174,11.313708498984761
finetuned_epoch8,both,0.5,0.39814814814353994,26.0
finetuned_epoch8,point,0.2,0.45084745761947714,20.0
finetuned_epoch8,point,0.3,0.34719710668449916,20.0
finetuned_epoch8,point,0.5,0.27547169810801,21.0
finetuned_epoch8,box,0.2,0.7953367875544646,7.0710678118654755
finetuned_epoch8,box,0.3,0.71966527195649,8.06225774829855
finetuned_epoch8,box,0.5,0.466442953012308,15.033296378372908
finetuned_epoch8,both,0.2,0.8449999999894375,4.0
finetuned_epoch8,both,0.3,0.8113695090334448,4.123105625617661
finetuned_epoch8,both,0.5,0.7340720221504976,11.045361017187261
finetuned_epoch8,point,0.2,0.9211444521917576,5.385164807134504
finetuned_epoch8,point,0.3,0.8869969040179025,5.0
finetuned_epoch8,point,0.5,0.7758620689588288,6.708203932499369
finetuned_epoch8,box,0.2,0.5778985507194031,7.280109889280518
finetuned_epoch8,box,0.3,0.5059760956124902,11.180339887498949
finetuned_epoch8,box,0.5,0.3215962441276808,19.235384061671343
finetuned_epoch8,both,0.2,0.9192727272660417,4.123105625617661
finetuned_epoch8,both,0.3,0.9111277072374077,4.47213595499958
finetuned_epoch8,both,0.5,0.8880248833523482,5.385164807134504
finetuned_epoch8,point,0.2,0.0834964122629909,13.892443989449804
finetuned_epoch8,point,0.3,0.01438848920852958,13.892443989449804
finetuned_epoch8,point,0.5,0.006329113924000562,14.035668847618199
finetuned_epoch8,box,0.2,0.598905394835036,23.345235059857504
finetuned_epoch8,box,0.3,0.5448449287464808,26.40075756488817
finetuned_epoch8,box,0.5,0.28542094455559114,35.35533905932738
finetuned_epoch8,both,0.2,0.5715658021106073,13.892443989449804
finetuned_epoch8,both,0.3,0.534673366831484,13.892443989449804
finetuned_epoch8,both,0.5,0.47596988997987283,13.892443989449804
finetuned_epoch8,point,0.2,0.042505592840687854,26.076809620810597
finetuned_epoch8,point,0.3,0.04031354983157544,26.076809620810597
finetuned_epoch8,point,0.5,0.0381165919278238,26.1725046566048
finetuned_epoch8,box,0.2,0.8852459016339694,6.082762530298219
finetuned_epoch8,box,0.3,0.8234510326394174,10.0
finetuned_epoch8,box,0.5,0.5182049110879069,22.80350850198276
finetuned_epoch8,both,0.2,0.8908081431160345,6.324555320336759
finetuned_epoch8,both,0.3,0.8639896373001038,10.44030650891055
finetuned_epoch8,both,0.5,0.7710674157249223,11.40175425099138
finetuned_epoch8,point,0.2,0.8320278502973715,6.324555320336759
finetuned_epoch8,point,0.3,0.7989130434710244,6.708203932499369
finetuned_epoch8,point,0.5,0.7373447946443425,7.211102550927978
finetuned_epoch8,box,0.2,0.4581901489065499,13.038404810405298
finetuned_epoch8,box,0.3,0.2879377431869269,19.697715603592208
finetuned_epoch8,box,0.5,0.04470938897101774,22.80350850198276
finetuned_epoch8,both,0.2,0.9077551020334061,3.605551275463989
finetuned_epoch8,both,0.3,0.8802698144951074,4.47213595499958
finetuned_epoch8,both,0.5,0.816143497750528,5.656854249492381
finetuned_epoch8,point,0.2,0.01709401709390471,13.416407864998739
finetuned_epoch8,point,0.3,0.008119079837563471,13.416407864998739
finetuned_epoch8,point,0.5,0.005625879043561,14.212670403551895
finetuned_epoch8,box,0.2,0.6547029702929784,14.212670403551895
finetuned_epoch8,box,0.3,0.3978576893619139,31.38470965295043
finetuned_epoch8,box,0.5,0.15616681455052206,37.013511046643494
finetuned_epoch8,both,0.2,0.6847426470556768,13.038404810405298
finetuned_epoch8,both,0.3,0.5855221012134176,27.784887978899608
finetuned_epoch8,both,0.5,0.540725530454889,29.154759474226502
finetuned_epoch8,point,0.2,0.02960222016623865,32.38826948140329
finetuned_epoch8,point,0.3,0.02960222016623865,32.38826948140329
finetuned_epoch8,point,0.5,0.02777777777752058,32.38826948140329
finetuned_epoch8,box,0.2,0.9181731684066691,3.1622776601683795
finetuned_epoch8,box,0.3,0.8893320039836026,7.0
finetuned_epoch8,box,0.5,0.818478260865117,8.0
finetuned_epoch8,both,0.2,0.9157792836354512,5.0
finetuned_epoch8,both,0.3,0.8993020937143604,7.0
finetuned_epoch8,both,0.5,0.8590956887441689,7.0
finetuned_epoch8,point,0.2,0.8138001014672055,8.54400374531753
finetuned_epoch8,point,0.3,0.8574635241253791,7.615773105863909
finetuned_epoch8,point,0.5,0.8766788766735246,5.830951894845301
finetuned_epoch8,box,0.2,0.11844660194059761,25.0
finetuned_epoch8,box,0.3,0.10111223457936186,25.0
finetuned_epoch8,box,0.5,0.04703247480350468,28.0
finetuned_epoch8,both,0.2,0.9280190362824032,3.605551275463989
finetuned_epoch8,both,0.3,0.9329268292626042,3.605551275463989
finetuned_epoch8,both,0.5,0.9272612270656088,2.8284271247461903
finetuned_epoch8,point,0.2,0.32816675574383664,15.264337522473747
finetuned_epoch8,point,0.3,0.19324244220395234,15.264337522473747
finetuned_epoch8,point,0.5,0.11974522292917361,15.264337522473747
finetuned_epoch8,box,0.2,0.671118530879206,20.09975124224178
finetuned_epoch8,box,0.3,0.4961089494115165,30.805843601498726
finetuned_epoch8,box,0.5,0.23543123542849148,37.36308338453881
finetuned_epoch8,both,0.2,0.6836002208686714,15.264337522473747
finetuned_epoch8,both,0.3,0.6374391092509574,9.219544457292887
finetuned_epoch8,both,0.5,0.4714686622968058,25.495097567963924
finetuned_epoch8,point,0.2,0.7080168776341434,35.0
finetuned_epoch8,point,0.3,0.706085455327121,35.014282800023196
finetuned_epoch8,point,0.5,0.6786516853902084,36.0
finetuned_epoch8,box,0.2,0.8812834224567513,5.0990195135927845
finetuned_epoch8,box,0.3,0.8085106382946867,19.209372712298546
finetuned_epoch8,box,0.5,0.6145833333304234,36.0
finetuned_epoch8,both,0.2,0.8224942616647953,14.142135623730951
finetuned_epoch8,both,0.3,0.7481234361937109,32.14031735997639
finetuned_epoch8,both,0.5,0.7136640556975037,35.0
finetuned_epoch8,point,0.2,0.959688412851101,3.1622776601683795
finetuned_epoch8,point,0.3,0.9480339853765105,4.123105625617661
finetuned_epoch8,point,0.5,0.9252279635239611,5.385164807134504
finetuned_epoch8,box,0.2,0.9714285714267087,2.23606797749979
finetuned_epoch8,box,0.3,0.9642301710712204,2.8284271247461903
finetuned_epoch8,box,0.5,0.9449632425969701,4.0
finetuned_epoch8,both,0.2,0.9672670927736446,2.8284271247461903
finetuned_epoch8,both,0.3,0.9609222352462663,2.8284271247461903
finetuned_epoch8,both,0.5,0.9497427779957465,3.1622776601683795
finetuned_epoch8,point,0.2,0.008750994431167957,27.294688127912362
finetuned_epoch8,point,0.3,0.004040404040395878,27.294688127912362
finetuned_epoch8,point,0.5,0.0,27.294688127912362
finetuned_epoch8,box,0.2,0.8782539046838641,4.242640687119285
finetuned_epoch8,box,0.3,0.8604455653617897,5.0990195135927845
finetuned_epoch8,box,0.5,0.8093402856476778,7.0710678118654755
finetuned_epoch8,both,0.2,0.8525803310596834,7.0
finetuned_epoch8,both,0.3,0.7929611123163307,10.0
finetuned_epoch8,both,0.5,0.3628799999988388,62.76941930590086
finetuned_epoch8,point,0.2,0.9195786228148515,10.44030650891055
finetuned_epoch8,point,0.3,0.9048666483352972,8.06225774829855
finetuned_epoch8,point,0.5,0.8281273577775341,26.92582403567252
finetuned_epoch8,box,0.2,0.9403283940716322,4.47213595499958
finetuned_epoch8,box,0.3,0.9116175653127966,5.656854249492381
finetuned_epoch8,box,0.5,0.8409193330316345,23.40939982143925
finetuned_epoch8,both,0.2,0.9274094326713228,5.0
finetuned_epoch8,both,0.3,0.8981730633042088,7.211102550927978
finetuned_epoch8,both,0.5,0.8034161490670755,24.041630560342615
finetuned_epoch8,point,0.2,0.2721712538205492,15.620499351813308
finetuned_epoch8,point,0.3,0.28209191758888996,15.620499351813308
finetuned_epoch8,point,0.5,0.29741019214454967,14.866068747318506
finetuned_epoch8,box,0.2,0.8894736841871191,2.8284271247461903
finetuned_epoch8,box,0.3,0.8853333333097244,2.23606797749979
finetuned_epoch8,box,0.5,0.8695652173676749,2.23606797749979
finetuned_epoch8,both,0.2,0.881012658205544,2.8284271247461903
finetuned_epoch8,both,0.3,0.8820512820286653,2.8284271247461903
finetuned_epoch8,both,0.5,0.8883116882886153,2.8284271247461903
finetuned_epoch8,point,0.2,0.7830687830646399,6.0
finetuned_epoch8,point,0.3,0.7961269499688213,6.0
finetuned_epoch8,point,0.5,0.8209704405977637,6.0
finetuned_epoch8,box,0.2,0.8149779735637942,6.0
finetuned_epoch8,box,0.3,0.8305274971895032,6.0
finetuned_epoch8,box,0.5,0.8479262672762217,6.0
finetuned_epoch8,both,0.2,0.8185840707919326,6.0
finetuned_epoch8,both,0.3,0.8323959505015052,6.0
finetuned_epoch8,both,0.5,0.8455377574322338,6.0
finetuned_epoch8,point,0.2,0.6900470219422217,15.556349186104045
finetuned_epoch8,point,0.3,0.7001229004492009,14.7648230602334
finetuned_epoch8,point,0.5,0.7193411974166051,13.892443989449804
finetuned_epoch8,box,0.2,0.8526228143190324,12.36931687685298
finetuned_epoch8,box,0.3,0.8487777146081615,13.341664064126334
finetuned_epoch8,box,0.5,0.8279952550390629,14.866068747318506
finetuned_epoch8,both,0.2,0.8473988439281868,14.142135623730951
finetuned_epoch8,both,0.3,0.8379657007662982,14.560219778561036
finetuned_epoch8,both,0.5,0.8036047234282051,15.297058540778355
finetuned_epoch8,point,0.2,0.4823302634386757,22.360679774997898
finetuned_epoch8,point,0.3,0.45954545454441015,22.360679774997898
finetuned_epoch8,point,0.5,0.3964779874203862,22.360679774997898
finetuned_epoch8,box,0.2,0.5893572382212677,22.360679774997898
finetuned_epoch8,box,0.3,0.5947347427191968,22.360679774997898
finetuned_epoch8,box,0.5,0.570754716979786,19.697715603592208
finetuned_epoch8,both,0.2,0.576563084985817,22.360679774997898
finetuned_epoch8,both,0.3,0.5816365731836696,22.360679774997898
finetuned_epoch8,both,0.5,0.5747263681580602,22.360679774997898
finetuned_epoch8,point,0.2,0.6291706387015279,39.293765408777
finetuned_epoch8,point,0.3,0.6952548330379781,32.7566787083184
finetuned_epoch8,point,0.5,0.8049180327835864,16.278820596099706
finetuned_epoch8,box,0.2,0.9555666500201919,2.23606797749979
finetuned_epoch8,box,0.3,0.951703101164455,2.23606797749979
finetuned_epoch8,box,0.5,0.9355683603932134,3.605551275463989
finetuned_epoch8,both,0.2,0.9508860759445525,2.8284271247461903
finetuned_epoch8,both,0.3,0.9469345698044981,2.8284271247461903
finetuned_epoch8,both,0.5,0.934106483917058,3.605551275463989
finetuned_epoch8,point,0.2,0.9165613147899548,10.0
finetuned_epoch8,point,0.3,0.9322865554449914,9.0
finetuned_epoch8,point,0.5,0.927326083202266,5.0
finetuned_epoch8,box,0.2,0.9615840243679784,6.4031242374328485
finetuned_epoch8,box,0.3,0.9578675838332625,5.0
finetuned_epoch8,box,0.5,0.9403620873252745,4.0
finetuned_epoch8,both,0.2,0.9649540660072049,4.242640687119285
finetuned_epoch8,both,0.3,0.9626570297694671,3.605551275463989
finetuned_epoch8,both,0.5,0.9551192145845808,3.1622776601683795
finetuned_epoch8,point,0.2,0.17172969621796075,28.178005607210743
finetuned_epoch8,point,0.3,0.11381589553423535,28.178005607210743
finetuned_epoch8,point,0.5,0.057610363047455926,28.178005607210743
finetuned_epoch8,box,0.2,0.8630285507754554,9.055385138137417
finetuned_epoch8,box,0.3,0.8177283192616698,11.045361017187261
finetuned_epoch8,box,0.5,0.5377745594966503,59.682493245507096
finetuned_epoch8,both,0.2,0.6875816993455064,28.178005607210743
finetuned_epoch8,both,0.3,0.6794272355337823,28.178005607210743
finetuned_epoch8,both,0.5,0.5942832764492443,43.93176527297759
finetuned_epoch8,point,0.2,0.9404191616752389,6.0
finetuned_epoch8,point,0.3,0.9418375094898378,6.708203932499369
finetuned_epoch8,point,0.5,0.9421281891709052,7.0710678118654755
finetuned_epoch8,box,0.2,0.9512893982793676,5.0
finetuned_epoch8,box,0.3,0.951551276171555,6.0
finetuned_epoch8,box,0.5,0.9494163424109737,6.324555320336759
finetuned_epoch8,both,0.2,0.9503265988136863,5.0
finetuned_epoch8,both,0.3,0.9475626633846724,6.0
finetuned_epoch8,both,0.5,0.9455792920615226,6.082762530298219
finetuned_epoch9,point,0.2,0.2917837078646563,59.841457201508724
finetuned_epoch9,point,0.3,0.3694975544678313,53.0
finetuned_epoch9,point,0.5,0.6162402669610076,20.8806130178211
finetuned_epoch9,box,0.2,0.9134734239745769,4.123105625617661
finetuned_epoch9,box,0.3,0.9033877038839185,5.0
finetuned_epoch9,box,0.5,0.8896020539095661,5.0
finetuned_epoch9,both,0.2,0.9257003654024014,3.605551275463989
finetuned_epoch9,both,0.3,0.9225092250865775,4.0
finetuned_epoch9,both,0.5,0.9167188478339593,4.0
finetuned_epoch9,point,0.2,0.24621004566165075,47.853944456021594
finetuned_epoch9,point,0.3,0.3142389525360902,41.677331968349414
finetuned_epoch9,point,0.5,0.4951190941019324,14.7648230602334
finetuned_epoch9,box,0.2,0.48640167363762343,14.7648230602334
finetuned_epoch9,box,0.3,0.4395361678606321,14.7648230602334
finetuned_epoch9,box,0.5,0.34034416825786906,14.7648230602334
finetuned_epoch9,both,0.2,0.48012078510075434,14.7648230602334
finetuned_epoch9,both,0.3,0.442377260979626,14.7648230602334
finetuned_epoch9,both,0.5,0.3649237472747009,14.7648230602334
finetuned_epoch9,point,0.2,0.11542390194055938,52.630789467763066
finetuned_epoch9,point,0.3,0.1443167305233199,50.32891812864648
finetuned_epoch9,point,0.5,0.24222936763043149,31.144823004794873
finetuned_epoch9,box,0.2,0.8060453400402261,4.47213595499958
finetuned_epoch9,box,0.3,0.8138639281025177,4.47213595499958
finetuned_epoch9,box,0.5,0.8191489361593198,4.0
finetuned_epoch9,both,0.2,0.7695906432658527,6.324555320336759
finetuned_epoch9,both,0.3,0.784172661861101,6.324555320336759
finetuned_epoch9,both,0.5,0.814627994945591,4.47213595499958
finetuned_epoch9,point,0.2,0.8017307989479189,13.038404810405298
finetuned_epoch9,point,0.3,0.7563753007205191,13.45362404707371
finetuned_epoch9,point,0.5,0.6985565626037286,16.0
finetuned_epoch9,box,0.2,0.3128173877710485,42.485291572496
finetuned_epoch9,box,0.3,0.23013460703380345,63.12685640834652
finetuned_epoch9,box,0.5,0.15676181562902022,66.88796603276258
finetuned_epoch9,both,0.2,0.9059445178323567,9.848857801796104
finetuned_epoch9,both,0.3,0.8802535482969819,13.038404810405298
finetuned_epoch9,both,0.5,0.8606236403178236,13.601470508735444
finetuned_epoch9,point,0.2,0.0,31.016124838541646
finetuned_epoch9,point,0.3,0.0,31.016124838541646
finetuned_epoch9,point,0.5,0.0,31.016124838541646
finetuned_epoch9,box,0.2,0.7257412398909607,40.52159917870962
finetuned_epoch9,box,0.3,0.7063814742784048,48.16637831516918
finetuned_epoch9,box,0.5,0.6640226628882644,48.76474136094644
finetuned_epoch9,both,0.2,0.6549370544506978,32.0624390837628
finetuned_epoch9,both,0.3,0.6224164006038945,47.43416490252569
finetuned_epoch9,both,0.5,0.49666059502024557,53.75872022286245
finetuned_epoch9,point,0.2,0.9278072866006375,8.54400374531753
finetuned_epoch9,point,0.3,0.9477570901084549,6.0
finetuned_epoch9,point,0.5,0.9326442147374685,6.708203932499369
finetuned_epoch9,box,0.2,0.9499605367001184,7.0
finetuned_epoch9,box,0.3,0.9457889641812312,5.0
finetuned_epoch9,box,0.5,0.9280870657170965,6.082762530298219
finetuned_epoch9,both,0.2,0.9482662415297343,6.0
finetuned_epoch9,both,0.3,0.9425474696431076,5.0
finetuned_epoch9,both,0.5,0.9223636516893514,6.082762530298219
finetuned_epoch9,point,0.2,0.9024242424228751,11.40175425099138
finetuned_epoch9,point,0.3,0.8951653098506477,10.04987562112089
finetuned_epoch9,point,0.5,0.813138686129903,14.866068747318506
finetuned_epoch9,box,0.2,0.7144754316055503,13.0
finetuned_epoch9,box,0.3,0.6047290228068535,14.212670403551895
finetuned_epoch9,box,0.5,0.22550629447119458,47.853944456021594
finetuned_epoch9,both,0.2,0.9082840236671461,6.324555320336759
finetuned_epoch9,both,0.3,0.8929591665251336,8.246211251235321
finetuned_epoch9,both,0.5,0.8536756946872077,14.035668847618199
finetuned_epoch9,point,0.2,0.1251999999997496,28.42534080710379
finetuned_epoch9,point,0.3,0.028577807546263503,28.42534080710379
finetuned_epoch9,point,0.5,0.0035443037974593815,28.42534080710379
finetuned_epoch9,box,0.2,0.7540429640339029,9.899494936611665
finetuned_epoch9,box,0.3,0.7626208378067599,9.219544457292887
finetuned_epoch9,box,0.5,0.6232755571254925,35.510561809129406
finetuned_epoch9,both,0.2,0.3914996544568219,28.42534080710379
finetuned_epoch9,both,0.3,0.3187805796004539,28.42534080710379
finetuned_epoch9,both,0.5,0.19114324446409592,28.42534080710379
finetuned_epoch9,point,0.2,0.31092370116929674,75.96051605933177
finetuned_epoch9,point,0.3,0.530922930541619,66.57326790837296
finetuned_epoch9,point,0.5,0.779753189707635,16.97056274847714
finetuned_epoch9,box,0.2,0.8660037878767377,9.899494936611665
finetuned_epoch9,box,0.3,0.8690794267649524,9.899494936611665
finetuned_epoch9,box,0.5,0.856635371730889,9.433981132056603
finetuned_epoch9,both,0.2,0.8656572939176504,9.899494936611665
finetuned_epoch9,both,0.3,0.8612416522363067,9.219544457292887
finetuned_epoch9,both,0.5,0.8496630378412399,9.219544457292887
finetuned_epoch9,point,0.2,0.6101546542156256,40.311288741492746
finetuned_epoch9,point,0.3,0.7131650750328903,24.166091947189145
finetuned_epoch9,point,0.5,0.8357605177976624,12.0
finetuned_epoch9,box,0.2,0.9193386773524065,4.47213595499958
finetuned_epoch9,box,0.3,0.8381991814438249,5.0
finetuned_epoch9,box,0.5,0.6375121477141642,10.63014581273465
finetuned_epoch9,both,0.2,0.9410594379484182,5.0
finetuned_epoch9,both,0.3,0.9339717741911947,5.0
finetuned_epoch9,both,0.5,0.9129984463984645,5.0990195135927845
finetuned_epoch9,point,0.2,0.42735602094170916,28.42534080710379
finetuned_epoch9,point,0.3,0.46019755955750496,22.627416997969522
finetuned_epoch9,point,0.5,0.3208606173986884,22.627416997969522
finetuned_epoch9,box,0.2,0.702348864071227,32.28002478313795
finetuned_epoch9,box,0.3,0.695374800635186,34.36568055487916
finetuned_epoch9,box,0.5,0.6644210526287814,35.510561809129406
finetuned_epoch9,both,0.2,0.6159775753307078,21.470910553583888
finetuned_epoch9,both,0.3,0.5864381520097376,31.016124838541646
finetuned_epoch9,both,0.5,0.5259319286850651,35.73513677041127
finetuned_epoch9,point,0.2,0.25754486133742094,67.53517601961218
finetuned_epoch9,point,0.3,0.364554769807527,64.41273166075166
finetuned_epoch9,point,0.5,0.6016806722674629,59.682493245507096
finetuned_epoch9,box,0.2,0.867668097278728,8.54400374531753
finetuned_epoch9,box,0.3,0.8843036109031529,7.0710678118654755
finetuned_epoch9,box,0.5,0.896684656897083,6.324555320336759
finetuned_epoch9,both,0.2,0.8669590643243167,6.708203932499369
finetuned_epoch9,both,0.3,0.8780120481894653,6.0
finetuned_epoch9,both,0.5,0.8883591577239239,5.0990195135927845
finetuned_epoch9,point,0.2,0.3963011889009492,23.323807579381203
finetuned_epoch9,point,0.3,0.4454342984376731,20.591260281974
finetuned_epoch9,point,0.5,0.488740617176908,16.55294535724685
finetuned_epoch9,box,0.2,0.8995363214698681,2.8284271247461903
finetuned_epoch9,box,0.3,0.8999999999859375,2.8284271247461903
finetuned_epoch9,box,0.5,0.9043760129513067,2.23606797749979
finetuned_epoch9,both,0.2,0.8966613672353472,2.8284271247461903
finetuned_epoch9,both,0.3,0.9046849757527514,2.8284271247461903
finetuned_epoch9,both,0.5,0.9019607842989875,2.23606797749979
finetuned_epoch9,point,0.2,0.5419274092581857,11.704699910719626
finetuned_epoch9,point,0.3,0.5818431911926971,10.295630140987
finetuned_epoch9,point,0.5,0.5990639625538295,8.94427190999916
finetuned_epoch9,box,0.2,0.6946308724773941,8.94427190999916
finetuned_epoch9,box,0.3,0.7070347283997593,8.54400374531753
finetuned_epoch9,box,0.5,0.7553299492309103,7.810249675906654
finetuned_epoch9,both,0.2,0.6789915966329497,8.94427190999916
finetuned_epoch9,both,0.3,0.6740425531857529,8.94427190999916
finetuned_epoch9,both,0.5,0.6496028243543724,8.94427190999916
finetuned_epoch9,point,0.2,0.09677419354776276,30.870698080866262
finetuned_epoch9,point,0.3,0.13146362839499157,30.4138126514911
finetuned_epoch9,point,0.5,0.24462809916951028,27.80287754891569
finetuned_epoch9,box,0.2,0.7515923566400259,2.8284271247461903
finetuned_epoch9,box,0.3,0.7236842104787049,3.1622776601683795
finetuned_epoch9,box,0.5,0.721088435325096,3.1622776601683795
finetuned_epoch9,both,0.2,0.7659574467677682,2.23606797749979
finetuned_epoch9,both,0.3,0.7608695651760397,2.0
finetuned_epoch9,both,0.5,0.7821229049842389,2.0
finetuned_epoch9,point,0.2,0.8375451263386725,4.123105625617661
finetuned_epoch9,point,0.3,0.870056497158756,4.0
finetuned_epoch9,point,0.5,0.8991935483689678,3.0
finetuned_epoch9,box,0.2,0.9243353783042058,1.4142135623730951
finetuned_epoch9,box,0.3,0.9374999999804687,2.0
finetuned_epoch9,box,0.5,0.9431578947169862,2.0
finetuned_epoch9,both,0.2,0.9480249480052385,2.0
finetuned_epoch9,both,0.3,0.9475890985126292,2.0
finetuned_epoch9,both,0.5,0.9527896995503693,2.0
finetuned_epoch9,point,0.2,0.33574007219610574,8.48528137423857
finetuned_epoch9,point,0.3,0.2706766917242354,8.48528137423857
finetuned_epoch9,point,0.5,0.18951612902843717,8.48528137423857
finetuned_epoch9,box,0.2,0.7903930130831792,2.8284271247461903
finetuned_epoch9,box,0.3,0.761445783114182,2.8284271247461903
finetuned_epoch9,box,0.5,0.5843373493799898,10.04987562112089
finetuned_epoch9,both,0.2,0.48424543946128945,8.48528137423857
finetuned_epoch9,both,0.3,0.4429301533144305,8.48528137423857
finetuned_epoch9,both,0.5,0.35294117646410034,8.48528137423857
finetuned_epoch9,point,0.2,0.7819548872082461,5.0
finetuned_epoch9,point,0.3,0.7583547557743142,5.385164807134504
finetuned_epoch9,point,0.5,0.6937669376599761,7.0710678118654755
finetuned_epoch9,box,0.2,0.7909738717245728,4.123105625617661
finetuned_epoch9,box,0.3,0.6996098829557919,5.0
finetuned_epoch9,box,0.5,0.37748344370235953,12.529964086141668
finetuned_epoch9,both,0.2,0.8878923766716604,5.0
finetuned_epoch9,both,0.3,0.881472957412181,5.0
finetuned_epoch9,both,0.5,0.8365384615284069,5.0
finetuned_epoch9,point,0.2,0.010131712259269182,11.704699910719626
finetuned_epoch9,point,0.3,0.002070393374719768,12.36931687685298
finetuned_epoch9,point,0.5,0.0,13.45362404707371
finetuned_epoch9,box,0.2,0.44543429843601967,25.0
finetuned_epoch9,box,0.3,0.3551847437383172,26.40075756488817
finetuned_epoch9,box,0.5,0.29219143576458195,27.51363298439521
finetuned_epoch9,both,0.2,0.544313725485927,10.63014581273465
finetuned_epoch9,both,0.3,0.52149532709793,13.92838827718412
finetuned_epoch9,both,0.5,0.3976878612670787,26.0
finetuned_epoch9,point,0.2,0.45868465429243366,20.0
finetuned_epoch9,point,0.3,0.3501805054088415,20.0
finetuned_epoch9,point,0.5,0.27547169810801,21.0
finetuned_epoch9,box,0.2,0.7885117493369646,7.0710678118654755
finetuned_epoch9,box,0.3,0.712482468433205,8.06225774829855
finetuned_epoch9,box,0.5,0.4455782312849391,15.033296378372908
finetuned_epoch9,both,0.2,0.8377358490460662,4.0
finetuned_epoch9,both,0.3,0.8051948051843482,4.123105625617661
finetuned_epoch9,both,0.5,0.7126760563279905,11.045361017187261
finetuned_epoch9,point,0.2,0.8619139370529101,8.06225774829855
finetuned_epoch9,point,0.3,0.8880368098091409,4.123105625617661
finetuned_epoch9,point,0.5,0.7790197764335425,6.708203932499369
finetuned_epoch9,box,0.2,0.5724703737413631,7.280109889280518
finetuned_epoch9,box,0.3,0.4954682779406297,11.180339887498949
finetuned_epoch9,box,0.5,0.31367924527931984,19.235384061671343
finetuned_epoch9,both,0.2,0.9159970781525494,4.123105625617661
finetuned_epoch9,both,0.3,0.9093632958733382,4.47213595499958
finetuned_epoch9,both,0.5,0.8854247856517115,5.385164807134504
finetuned_epoch9,point,0.2,0.19866747425682213,13.892443989449804
finetuned_epoch9,point,0.3,0.02696948190186679,13.892443989449804
finetuned_epoch9,point,0.5,0.006314127861039352,14.035668847618199
finetuned_epoch9,box,0.2,0.5967110414988511,23.345235059857504
finetuned_epoch9,box,0.3,0.542401343404346,26.40075756488817
finetuned_epoch9,box,0.5,0.2795477903362842,35.35533905932738
finetuned_epoch9,both,0.2,0.5692233478023675,13.892443989449804
finetuned_epoch9,both,0.3,0.5331981753647582,13.892443989449804
finetuned_epoch9,both,0.5,0.4821428571399873,13.892443989449804
finetuned_epoch9,point,0.2,0.042505592840687854,26.076809620810597
finetuned_epoch9,point,0.3,0.04031354983157544,26.076809620810597
finetuned_epoch9,point,0.5,0.04031354983157544,26.076809620810597
finetuned_epoch9,box,0.2,0.8825319537377814,6.082762530298219
finetuned_epoch9,box,0.3,0.8155600268221627,10.0
finetuned_epoch9,box,0.5,0.5194585448348608,22.80350850198276
finetuned_epoch9,both,0.2,0.8906732550902368,6.324555320336759
finetuned_epoch9,both,0.3,0.8615984405402106,10.44030650891055
finetuned_epoch9,both,0.5,0.7667371388247588,11.40175425099138
finetuned_epoch9,point,0.2,0.8173913043407184,6.324555320336759
finetuned_epoch9,point,0.3,0.788321167876019,6.708203932499369
finetuned_epoch9,point,0.5,0.7288461538391457,7.211102550927978
finetuned_epoch9,box,0.2,0.43488372092517574,13.341664064126334
finetuned_epoch9,box,0.3,0.19283746556208212,20.12461179749811
finetuned_epoch9,box,0.5,0.04179104477549565,22.80350850198276
finetuned_epoch9,both,0.2,0.9050736497470944,3.605551275463989
finetuned_epoch9,both,0.3,0.8783783783709597,4.47213595499958
finetuned_epoch9,both,0.5,0.8129496402804591,5.656854249492381
finetuned_epoch9,point,0.2,0.0236998025014898,13.416407864998739
finetuned_epoch9,point,0.3,0.010884353741422556,13.45362404707371
finetuned_epoch9,point,0.5,0.007072135784957058,15.132745950421556
finetuned_epoch9,box,0.2,0.6437069505282172,14.212670403551895
finetuned_epoch9,box,0.3,0.39293937068002355,31.400636936215164
finetuned_epoch9,box,0.5,0.14298480786288664,37.21558813185679
finetuned_epoch9,both,0.2,0.7009523809490431,13.038404810405298
finetuned_epoch9,both,0.3,0.5817245817208384,27.784887978899608
finetuned_epoch9,both,0.5,0.5397260273935636,29.154759474226502
finetuned_epoch9,point,0.2,0.02960222016623865,32.38826948140329
finetuned_epoch9,point,0.3,0.02960222016623865,32.38826948140329
finetuned_epoch9,point,0.5,0.02777777777752058,32.38826948140329
finetuned_epoch9,box,0.2,0.9153187440489281,3.1622776601683795
finetuned_epoch9,box,0.3,0.8891098955699199,7.0
finetuned_epoch9,box,0.5,0.819068255683537,8.0
finetuned_epoch9,both,0.2,0.9153362360865248,5.0
finetuned_epoch9,both,0.3,0.8982035928098893,7.0
finetuned_epoch9,both,0.5,0.8589473684165319,7.0
