file,class,dx,dy,mode,dice,hd
22_Heart_5_5.npz,0,0,5,box,0.018012531258937703,372.21633494514987
22_Heart_5_5.npz,0,0,5,both,0.01817697895791441,372.21633494514987
22_Heart_5_5.npz,0,0,-5,point,0.016909794581710682,371.38928363645607
22_Heart_5_5.npz,0,0,-5,box,0.01836868576426686,372.21633494514987
22_Heart_5_5.npz,0,0,-5,both,0.017290419924760443,372.21633494514987
22_Heart_5_5.npz,0,10,10,point,0.017689875887907963,372.21633494514987
22_Heart_5_5.npz,0,10,10,box,0.01795890706342329,372.21633494514987
22_Heart_5_5.npz,0,10,10,both,0.017200042940465763,371.09702235399305
22_Heart_5_5.npz,0,-10,-10,point,0.017404519914364397,372.21633494514987
22_Heart_5_5.npz,0,-10,-10,box,0.018103549946926367,372.21633494514987
22_Heart_5_5.npz,0,-10,-10,both,0.017935035785370566,372.21633494514987
22_Heart_5_5.npz,1,0,0,point,0.014760516868266795,357.79463383343244
22_Heart_5_5.npz,1,0,0,box,0.014939755833348953,361.4484748895754
22_Heart_5_5.npz,1,0,0,both,0.014066711590295015,358.62236405444656
22_Heart_5_5.npz,1,5,0,point,0.014878212624087539,361.4484748895754
22_Heart_5_5.npz,1,5,0,box,0.014796575074149936,361.4484748895754
22_Heart_5_5.npz,1,5,0,both,0.01456310679611505,361.4484748895754
22_Heart_5_5.npz,1,-5,0,point,0.014875287696262151,361.4484748895754
22_Heart_5_5.npz,1,-5,0,box,0.014582815477668857,361.4484748895754
22_Heart_5_5.npz,1,-5,0,both,0.015404121194884006,360.3123644839294
22_Heart_5_5.npz,1,0,5,point,0.01479007633587515,358.66558240232644
22_Heart_5_5.npz,1,0,5,box,0.01492332869532511,360.3123644839294
22_Heart_5_5.npz,1,0,5,both,0.015087790282908574,361.4484748895754
22_Heart_5_5.npz,1,0,-5,point,0.014437902999717967,360.6272313622475
22_Heart_5_5.npz,1,0,-5,box,0.01477925742403782,361.4484748895754
22_Heart_5_5.npz,1,0,-5,both,0.014951786411012837,361.4484748895754
22_Heart_5_5.npz,1,10,10,point,0.015064226533392696,358.62236405444656
22_Heart_5_5.npz,1,10,10,box,0.014650735446962621,358.66558240232644
22_Heart_5_5.npz,1,10,10,both,0.013161290322572154,359.80689265215585
22_Heart_5_5.npz,1,-10,-10,point,0.015282407092486882,361.4484748895754
22_Heart_5_5.npz,1,-10,-10,box,0.015301293511406222,360.3123644839294
22_Heart_5_5.npz,1,-10,-10,both,0.014554973821988575,360.8794812676387
22_Heart_5_5.npz,2,0,0,point,0.00921706391251924,402.4537240478711
22_Heart_5_5.npz,2,0,0,box,0.009277108433734008,404.1014724051374
22_Heart_5_5.npz,2,0,0,both,0.00953286906802676,404.1014724051374
22_Heart_5_5.npz,2,5,0,point,0.009206702979679723,404.1014724051374
22_Heart_5_5.npz,2,5,0,box,0.00878950429780795,403.00124069287926
22_Heart_5_5.npz,2,5,0,both,0.009671612419915154,404.1014724051374
22_Heart_5_5.npz,2,-5,0,point,0.009484016062389397,404.1014724051374
22_Heart_5_5.npz,2,-5,0,box,0.008172718263908856,404.1014724051374
22_Heart_5_5.npz,2,-5,0,both,0.008971393980783062,404.1014724051374
22_Heart_5_5.npz,2,0,5,point,0.010219845513962295,403.5504925037262
22_Heart_5_5.npz,2,0,5,box,0.00943568886629193,401.3639246369808
22_Heart_5_5.npz,2,0,5,both,0.009297406108992101,403.00124069287926
22_Heart_5_5.npz,2,0,-5,point,0.00968470559113784,404.1014724051374
22_Heart_5_5.npz,2,0,-5,box,0.009613925559818255,404.1014724051374
22_Heart_5_5.npz,2,0,-5,both,0.009031375935519389,403.2679010285842
22_Heart_5_5.npz,2,10,10,point,0.009660564103237781,402.43508793344546
22_Heart_5_5.npz,2,10,10,box,0.009724800258251303,404.1014724051374
22_Heart_5_5.npz,2,10,10,both,0.009625247365748539,404.1014724051374
22_Heart_5_5.npz,2,-10,-10,point,0.009649110248957806,403.5504925037262
22_Heart_5_5.npz,2,-10,-10,box,0.009258686207279548,401.90794966011805
22_Heart_5_5.npz,2,-10,-10,both,0.009136407198380457,403.00124069287926
22_Heart_5_9.npz,0,0,0,point,0.027907192002712976,350.4868043165106
22_Heart_5_9.npz,0,0,0,box,0.02779453762921566,349.3264948440069
22_Heart_5_9.npz,0,0,0,both,0.02799247536089498,350.4868043165106
22_Heart_5_9.npz,0,5,0,point,0.026364633426131285,348.1738071710737
22_Heart_5_9.npz,0,5,0,box,0.02781424534388914,349.3264948440069
22_Heart_5_9.npz,0,5,0,both,0.02841694957877233,350.4868043165106
22_Heart_5_9.npz,0,-5,0,point,0.0279006361708552,350.4868043165106
22_Heart_5_9.npz,0,-5,0,box,0.02723622184717057,350.4868043165106
22_Heart_5_9.npz,0,-5,0,both,0.028503837054984882,349.90570158258356
22_Heart_5_9.npz,0,0,5,point,0.028721105630069063,350.4868043165106
22_Heart_5_9.npz,0,0,5,box,0.029847917752400883,348.2786240928375
22_Heart_5_9.npz,0,0,5,both,0.02696042904768528,350.4868043165106
22_Heart_5_9.npz,0,0,-5,point,0.017482120558499847,342.6981178821967
22_Heart_5_9.npz,0,0,-5,box,0.024912131628746493,350.4868043165106
22_Heart_5_9.npz,0,0,-5,both,0.02605889471560588,349.90570158258356
22_Heart_5_9.npz,0,10,10,point,0.027050007971507934,350.4868043165106
22_Heart_5_9.npz,0,10,10,box,0.027575110272696983,350.4868043165106
22_Heart_5_9.npz,0,10,10,both,0.028156517109814247,348.8624370722649
22_Heart_5_9.npz,0,-10,-10,point,0.025708544106428623,345.96242570545144
22_Heart_5_9.npz,0,-10,-10,box,0.026615646258492085,345.96242570545144
22_Heart_5_9.npz,0,-10,-10,both,0.02760064718758485,349.3264948440069
22_Heart_5_9.npz,1,0,0,point,0.024908802829866645,339.22853653547486
22_Heart_5_9.npz,1,0,0,box,0.024079252974345128,333.42165496560057
22_Heart_5_9.npz,1,0,0,both,0.02830598785289156,338.864279616486
22_Heart_5_9.npz,1,5,0,point,0.027236561006724044,340.03676271838606
22_Heart_5_9.npz,1,5,0,box,0.028237878438942387,340.03676271838606
22_Heart_5_9.npz,1,5,0,both,0.027247852853988896,338.864279616486
22_Heart_5_9.npz,1,-5,0,point,0.02746222878563736,338.864279616486
22_Heart_5_9.npz,1,-5,0,box,0.028602770339783697,340.03676271838606
22_Heart_5_9.npz,1,-5,0,both,0.02930045354879184,340.03676271838606
22_Heart_5_9.npz,1,0,5,point,0.028049078016414847,340.03676271838606
22_Heart_5_9.npz,1,0,5,box,0.028273900857215956,339.22853653547486
22_Heart_5_9.npz,1,0,5,both,0.029866623847131273,338.864279616486
22_Heart_5_9.npz,1,0,-5,point,0.028784777807046302,338.864279616486
22_Heart_5_9.npz,1,0,-5,box,0.025817107873497447,340.03676271838606
22_Heart_5_9.npz,1,0,-5,both,0.028647214854109853,340.03676271838606
22_Heart_5_9.npz,1,10,10,point,0.028036601015453043,338.4213350248474
22_Heart_5_9.npz,1,10,10,box,0.02822520071439066,340.03676271838606
22_Heart_5_9.npz,1,10,10,both,0.027994848732071496,340.03676271838606
22_Heart_5_9.npz,1,-10,-10,point,0.02895080539834173,340.03676271838606
22_Heart_5_9.npz,1,-10,-10,box,0.026068844080820705,340.03676271838606
22_Heart_5_9.npz,1,-10,-10,both,0.028397456622478955,340.03676271838606
22_Heart_5_9.npz,2,0,0,point,0.028204877093323817,388.8161519278745
22_Heart_5_9.npz,2,0,0,box,0.03165188394309004,390.50992304933817
22_Heart_5_9.npz,2,0,0,both,0.03155792546936298,390.50992304933817
22_Heart_5_9.npz,2,5,0,point,0.03149258548351302,390.50992304933817
22_Heart_5_9.npz,2,5,0,box,0.03207608746328201,388.75313503559045
22_Heart_5_9.npz,2,5,0,both,0.030143708377141303,388.2743875148089
22_Heart_5_9.npz,2,-5,0,point,0.03178918059395017,390.50992304933817
22_Heart_5_9.npz,2,-5,0,box,0.02824805021874251,390.50992304933817
22_Heart_5_9.npz,2,-5,0,both,0.031749762184543014,390.0833244321013
22_Heart_5_9.npz,2,0,5,point,0.03138926321727215,389.65882512782895
22_Heart_5_9.npz,2,0,5,box,0.03120993213871983,388.90872965260115
22_Heart_5_9.npz,2,0,5,both,0.029551649591121432,388.8161519278745
22_Heart_5_9.npz,2,0,-5,point,0.030369570880938036,390.50992304933817
22_Heart_5_9.npz,2,0,-5,box,0.03311380109642256,390.50992304933817
22_Heart_5_9.npz,2,0,-5,both,0.031469869791845705,388.7029714319148
22_Heart_5_9.npz,2,10,10,point,0.031674557928299193,390.50992304933817
22_Heart_5_9.npz,2,10,10,box,0.031172296682632186,390.50992304933817
22_Heart_5_9.npz,2,10,10,both,0.02973549242205616,388.7029714319148
22_Heart_5_9.npz,2,-10,-10,point,0.032108019679892554,389.65882512782895
22_Heart_5_9.npz,2,-10,-10,box,0.0305184219106594,389.65882512782895
22_Heart_5_9.npz,2,-10,-10,both,0.03169420556151123,390.50992304933817
